timestamp,app_id,package_name,category,start_type,this_time_ms,total_time_ms,wait_time_ms,foreground_state,battery,charging,headphones,screen_on,time_bucket,weekend
2026-04-30 13:26:07,google_maps,com.google.android.apps.maps,utility,warm,1180,1213,956,background,97.7,0,0,1,afternoon,0
2026-04-30 14:42:50,amazon,com.amazon.mShop.android.shopping,commerce,warm,1478,1531,1267,background,97.6,0,0,1,afternoon,0
2026-04-30 15:39:39,phonepe,com.phonepe.app,financial,warm,1101,1147,924,foreground,97.5,0,0,1,afternoon,0
2026-04-30 17:31:50,paytm,net.one97.paytm,financial,warm,1138,1160,917,background,97.5,0,0,1,evening,0
2026-04-30 18:45:25,samsung_health,com.sec.android.app.shealth,health,warm,1168,1229,1014,foreground,97.3,0,1,1,evening,0
2026-04-30 20:17:19,instagram,com.instagram.android,social,warm,1419,1480,1149,foreground,97.3,0,0,1,evening,0
2026-04-30 20:45:00,whatsapp,com.whatsapp,social,warm,1020,1065,904,background,97.2,0,1,1,evening,0
2026-04-30 21:06:41,youtube,com.google.android.youtube,media,warm,1483,1586,1274,foreground,97.1,0,0,1,evening,0
2026-04-30 21:11:11,spotify,com.spotify.music,media,warm,1411,1451,1286,foreground,97.0,0,0,1,evening,0
2026-04-30 21:47:43,netflix,com.netflix.mediaclient,media,warm,2118,2176,1820,background,96.8,0,0,1,evening,0
2026-04-30 22:11:06,gmail,com.google.android.gm,productivity,warm,830,867,638,background,96.7,0,0,1,night,0
2026-04-30 22:48:53,slack,com.Slack,productivity,warm,1793,1871,1504,background,96.6,0,0,1,night,0
2026-04-30 22:50:55,chrome,com.android.chrome,utility,warm,494,517,403,foreground,96.6,0,0,1,night,0
2026-04-30 23:05:05,google_maps,com.google.android.apps.maps,utility,warm,1390,1497,1080,background,97.1,1,0,1,night,0
2026-04-30 23:19:16,amazon,com.amazon.mShop.android.shopping,commerce,warm,1327,1369,1160,foreground,97.7,1,1,1,night,0
2026-04-30 23:49:40,phonepe,com.phonepe.app,financial,warm,933,965,765,foreground,98.2,1,0,1,night,0
2026-05-01 00:23:24,paytm,net.one97.paytm,financial,warm,997,1047,858,foreground,98.6,1,0,1,night,0
2026-05-01 00:36:40,samsung_health,com.sec.android.app.shealth,health,warm,1280,1380,1104,foreground,99.1,1,0,1,night,0
2026-05-01 00:49:41,instagram,com.instagram.android,social,warm,1329,1454,1214,background,99.7,1,0,1,night,0
2026-05-01 00:54:48,whatsapp,com.whatsapp,social,warm,809,832,737,foreground,100,1,0,1,night,0
2026-05-01 01:07:05,youtube,com.google.android.youtube,media,warm,1288,1372,1107,background,100,1,0,1,night,0
2026-05-01 01:17:56,spotify,com.spotify.music,media,warm,1586,1678,1373,background,100,1,0,1,night,0
2026-05-01 01:26:14,netflix,com.netflix.mediaclient,media,warm,2045,2222,1762,foreground,100,1,0,1,night,0
2026-05-01 02:31:16,gmail,com.google.android.gm,productivity,warm,807,846,725,background,100,1,0,1,night,0
2026-05-01 03:09:56,slack,com.Slack,productivity,warm,1775,1882,1531,background,100,1,0,1,night,0
2026-05-01 03:31:40,chrome,com.android.chrome,utility,warm,713,713,581,foreground,100,1,0,1,night,0
2026-05-01 03:38:25,google_maps,com.google.android.apps.maps,utility,warm,1298,1319,1085,foreground,100,1,0,1,night,0
2026-05-01 03:49:13,amazon,com.amazon.mShop.android.shopping,commerce,warm,1478,1528,1237,background,100,1,0,1,night,0
2026-05-01 04:11:26,phonepe,com.phonepe.app,financial,warm,941,979,768,foreground,100,1,0,1,night,0
2026-05-01 04:29:20,paytm,net.one97.paytm,financial,warm,992,1043,831,background,100,1,0,1,night,0
2026-05-01 04:49:42,samsung_health,com.sec.android.app.shealth,health,warm,1275,1346,1079,foreground,100,1,0,1,night,0
2026-05-01 05:16:52,instagram,com.instagram.android,social,warm,1245,1252,974,foreground,100,1,0,1,morning,0
2026-05-01 05:19:03,whatsapp,com.whatsapp,social,warm,923,937,746,foreground,100,1,0,1,morning,0
2026-05-01 06:15:16,youtube,com.google.android.youtube,media,warm,1896,2025,1601,background,100,1,0,1,morning,0
2026-05-01 06:21:01,spotify,com.spotify.music,media,warm,1283,1427,1035,foreground,100,1,0,1,morning,0
2026-05-01 06:36:35,netflix,com.netflix.mediaclient,media,warm,1534,1618,1414,foreground,100,1,0,1,morning,0
2026-05-01 06:40:06,gmail,com.google.android.gm,productivity,warm,874,931,712,background,100,1,0,1,morning,0
2026-05-01 06:48:35,slack,com.Slack,productivity,warm,1613,1722,1337,background,100,1,0,1,morning,0
2026-05-01 06:59:41,chrome,com.android.chrome,utility,warm,628,647,596,background,100,1,0,1,morning,0
2026-05-01 07:03:00,google_maps,com.google.android.apps.maps,utility,warm,1631,1674,1397,background,99.9,0,1,1,morning,0
2026-05-01 07:28:07,amazon,com.amazon.mShop.android.shopping,commerce,warm,1515,1582,1244,foreground,99.8,0,0,1,morning,0
2026-05-01 07:51:21,phonepe,com.phonepe.app,financial,warm,899,917,762,background,99.7,0,0,1,morning,0
2026-05-01 07:59:17,paytm,net.one97.paytm,financial,warm,1057,1096,936,background,99.6,0,1,1,morning,0
2026-05-01 08:09:56,samsung_health,com.sec.android.app.shealth,health,warm,1178,1263,1020,background,99.5,0,0,1,morning,0
2026-05-01 08:31:28,instagram,com.instagram.android,social,warm,1529,1561,1467,background,99.3,0,0,1,morning,0
2026-05-01 09:22:34,whatsapp,com.whatsapp,social,warm,1136,1186,957,foreground,99.2,0,0,1,morning,0
2026-05-01 10:21:37,youtube,com.google.android.youtube,media,warm,1656,1713,1436,background,99.1,0,0,1,morning,0
2026-05-01 11:02:03,spotify,com.spotify.music,media,warm,1409,1518,1193,foreground,99.0,0,0,1,morning,0
2026-05-01 11:05:04,netflix,com.netflix.mediaclient,media,warm,1945,1991,1639,foreground,98.8,0,0,1,morning,0
2026-05-01 12:00:57,gmail,com.google.android.gm,productivity,warm,690,727,579,foreground,98.7,0,0,1,afternoon,0
2026-05-01 12:08:20,slack,com.Slack,productivity,warm,1905,1977,1614,background,98.6,0,0,1,afternoon,0
2026-05-01 12:30:40,chrome,com.android.chrome,utility,warm,584,604,529,foreground,98.5,0,0,1,afternoon,0
2026-05-01 12:53:55,google_maps,com.google.android.apps.maps,utility,warm,1558,1647,1401,background,98.4,0,0,1,afternoon,0
2026-05-01 13:31:19,amazon,com.amazon.mShop.android.shopping,commerce,warm,1149,1178,969,foreground,98.3,0,0,1,afternoon,0
2026-05-01 15:24:16,phonepe,com.phonepe.app,financial,warm,905,970,787,foreground,98.2,0,0,1,afternoon,0
2026-05-01 15:50:34,paytm,net.one97.paytm,financial,warm,1096,1106,959,background,98.1,0,0,1,afternoon,0
2026-05-01 16:17:10,samsung_health,com.sec.android.app.shealth,health,warm,1190,1257,1026,background,98.0,0,0,1,afternoon,0
2026-05-01 16:30:54,instagram,com.instagram.android,social,warm,1463,1567,1282,background,97.9,0,0,1,afternoon,0
2026-05-01 16:59:04,whatsapp,com.whatsapp,social,warm,1188,1254,1069,foreground,97.8,0,0,1,afternoon,0
2026-05-01 17:09:55,youtube,com.google.android.youtube,media,warm,1717,1729,1444,background,97.7,0,1,1,evening,0
2026-05-01 17:27:37,spotify,com.spotify.music,media,warm,1112,1203,844,background,97.7,0,1,1,evening,0
2026-05-01 18:24:40,netflix,com.netflix.mediaclient,media,warm,2398,2429,2085,foreground,97.6,0,0,1,evening,0
2026-05-01 18:52:57,gmail,com.google.android.gm,productivity,warm,767,778,673,foreground,97.6,0,0,1,evening,0
2026-05-01 20:15:14,slack,com.Slack,productivity,warm,1436,1537,1292,background,97.4,0,0,1,evening,0
2026-05-01 21:08:58,chrome,com.android.chrome,utility,warm,440,458,360,background,97.3,0,0,1,evening,0
2026-05-01 21:10:29,google_maps,com.google.android.apps.maps,utility,warm,1070,1070,914,background,97.2,0,0,1,evening,0
2026-05-01 22:06:19,amazon,com.amazon.mShop.android.shopping,commerce,warm,1223,1253,1031,background,97.1,0,0,1,night,0
2026-05-01 22:13:06,phonepe,com.phonepe.app,financial,warm,860,913,694,background,97.0,0,1,1,night,0
2026-05-01 22:16:42,paytm,net.one97.paytm,financial,warm,998,1080,849,background,96.9,0,1,1,night,0
2026-05-01 22:25:08,samsung_health,com.sec.android.app.shealth,health,warm,976,1018,793,background,96.9,0,0,1,night,0
2026-05-01 22:38:58,instagram,com.instagram.android,social,warm,1534,1642,1311,foreground,96.8,0,0,1,night,0
2026-05-01 23:30:16,whatsapp,com.whatsapp,social,warm,835,897,752,foreground,97.5,1,0,1,night,0
2026-05-01 23:38:50,youtube,com.google.android.youtube,media,warm,1564,1666,1374,foreground,98.3,1,1,1,night,0
2026-05-01 23:55:24,spotify,com.spotify.music,media,warm,1627,1667,1359,background,98.7,1,0,1,night,0
2026-05-01 23:59:39,netflix,com.netflix.mediaclient,media,warm,1968,2083,1822,foreground,99.5,1,0,1,night,0
2026-05-02 00:36:09,gmail,com.google.android.gm,productivity,warm,1042,1057,772,foreground,100,1,0,1,night,1
2026-05-02 02:00:59,slack,com.Slack,productivity,warm,1824,1920,1659,foreground,100,1,0,1,night,1
2026-05-02 02:24:03,chrome,com.android.chrome,utility,warm,707,749,619,background,100,1,0,1,night,1
2026-05-02 03:07:16,google_maps,com.google.android.apps.maps,utility,warm,1549,1559,1280,background,100,1,0,1,night,1
2026-05-02 03:14:52,amazon,com.amazon.mShop.android.shopping,commerce,warm,1170,1177,979,foreground,100,1,0,1,night,1
2026-05-02 03:35:01,phonepe,com.phonepe.app,financial,warm,885,924,790,foreground,100,1,0,1,night,1
2026-05-02 03:56:05,paytm,net.one97.paytm,financial,warm,1151,1229,1017,background,100,1,0,1,night,1
2026-05-02 03:58:02,samsung_health,com.sec.android.app.shealth,health,warm,1128,1196,979,background,100,1,0,1,night,1
2026-05-02 04:04:14,instagram,com.instagram.android,social,warm,1651,1713,1385,background,100,1,0,1,night,1
2026-05-02 05:12:34,whatsapp,com.whatsapp,social,warm,1151,1186,1021,background,100,1,0,1,morning,1
2026-05-02 05:15:38,youtube,com.google.android.youtube,media,warm,1692,1784,1502,foreground,100,1,0,1,morning,1
2026-05-02 05:52:43,spotify,com.spotify.music,media,warm,1329,1468,1188,foreground,100,1,0,1,morning,1
2026-05-02 06:17:59,netflix,com.netflix.mediaclient,media,warm,1972,2066,1726,foreground,100,1,0,1,morning,1
2026-05-02 07:37:56,gmail,com.google.android.gm,productivity,warm,670,701,600,foreground,99.9,0,1,1,morning,1
2026-05-02 08:13:46,slack,com.Slack,productivity,warm,1565,1663,1322,foreground,99.8,0,0,1,morning,1
2026-05-02 08:24:10,chrome,com.android.chrome,utility,warm,678,720,573,background,99.7,0,0,1,morning,1
2026-05-02 09:06:37,google_maps,com.google.android.apps.maps,utility,warm,1545,1659,1330,foreground,99.5,0,0,1,morning,1
2026-05-02 09:21:54,amazon,com.amazon.mShop.android.shopping,commerce,warm,1407,1453,1304,foreground,99.4,0,0,1,morning,1
2026-05-02 09:25:21,phonepe,com.phonepe.app,financial,warm,1091,1175,935,foreground,99.3,0,0,1,morning,1
2026-05-02 09:53:19,paytm,net.one97.paytm,financial,warm,1177,1251,1027,foreground,99.2,0,0,1,morning,1
2026-05-02 10:15:47,samsung_health,com.sec.android.app.shealth,health,warm,1060,1120,860,foreground,99.2,0,0,1,morning,1
2026-05-02 10:35:06,instagram,com.instagram.android,social,warm,1611,1678,1450,foreground,99.1,0,0,1,morning,1
2026-05-02 10:35:58,whatsapp,com.whatsapp,social,warm,1158,1207,903,foreground,98.9,0,0,1,morning,1
2026-05-02 10:39:52,youtube,com.google.android.youtube,media,warm,1714,1841,1571,foreground,98.8,0,0,1,morning,1
2026-05-02 10:47:04,spotify,com.spotify.music,media,warm,1212,1231,1085,background,98.8,0,0,1,morning,1
2026-05-02 10:51:50,netflix,com.netflix.mediaclient,media,warm,1555,1719,1335,background,98.7,0,0,1,morning,1
2026-05-02 11:26:50,gmail,com.google.android.gm,productivity,warm,702,729,642,foreground,98.6,0,0,1,morning,1
2026-05-02 11:47:27,slack,com.Slack,productivity,warm,1793,1895,1507,foreground,98.6,0,0,1,morning,1
2026-05-02 12:04:17,chrome,com.android.chrome,utility,warm,655,679,531,background,98.4,0,0,1,afternoon,1
2026-05-02 12:15:02,google_maps,com.google.android.apps.maps,utility,warm,1470,1560,1211,background,98.4,0,0,1,afternoon,1
2026-05-02 12:36:28,amazon,com.amazon.mShop.android.shopping,commerce,warm,1234,1311,1071,background,98.3,0,0,1,afternoon,1
2026-05-02 13:01:28,phonepe,com.phonepe.app,financial,warm,903,940,721,foreground,98.2,0,0,1,afternoon,1
2026-05-02 14:25:05,paytm,net.one97.paytm,financial,warm,1177,1231,1077,background,98.1,0,0,1,afternoon,1
2026-05-02 14:44:05,samsung_health,com.sec.android.app.shealth,health,warm,1134,1180,993,foreground,98.1,0,0,1,afternoon,1
2026-05-02 15:04:19,instagram,com.instagram.android,social,warm,1233,1335,1041,background,98.0,0,0,1,afternoon,1
2026-05-02 15:12:47,whatsapp,com.whatsapp,social,warm,972,987,871,foreground,97.9,0,0,1,afternoon,1
2026-05-02 15:35:36,youtube,com.google.android.youtube,media,warm,1488,1589,1290,foreground,97.8,0,0,1,afternoon,1
2026-05-02 15:36:36,spotify,com.spotify.music,media,warm,1066,1104,821,foreground,97.7,0,0,1,afternoon,1
2026-05-02 15:56:56,netflix,com.netflix.mediaclient,media,warm,2221,2381,1941,background,97.5,0,0,1,afternoon,1
2026-05-02 16:25:20,gmail,com.google.android.gm,productivity,warm,888,965,824,background,97.5,0,0,1,afternoon,1
2026-05-02 16:56:45,slack,com.Slack,productivity,warm,1429,1452,1239,background,97.4,0,0,1,afternoon,1
2026-05-02 17:08:10,chrome,com.android.chrome,utility,warm,503,503,432,foreground,97.3,0,0,1,evening,1
2026-05-02 17:10:24,google_maps,com.google.android.apps.maps,utility,warm,1469,1576,1228,foreground,97.1,0,0,1,evening,1
2026-05-02 17:12:15,amazon,com.amazon.mShop.android.shopping,commerce,warm,1276,1294,1180,background,97.0,0,0,1,evening,1
2026-05-02 17:22:58,phonepe,com.phonepe.app,financial,warm,848,898,766,background,96.9,0,0,1,evening,1
2026-05-02 17:39:56,paytm,net.one97.paytm,financial,warm,901,1008,776,foreground,96.8,0,1,1,evening,1
2026-05-02 18:04:41,samsung_health,com.sec.android.app.shealth,health,warm,1413,1470,1227,foreground,96.7,0,0,1,evening,1
2026-05-02 18:32:45,instagram,com.instagram.android,social,warm,1517,1594,1300,foreground,96.7,0,0,1,evening,1
2026-05-02 18:48:32,whatsapp,com.whatsapp,social,warm,1032,1058,904,background,96.6,0,1,1,evening,1
2026-05-02 19:49:44,youtube,com.google.android.youtube,media,warm,1204,1255,935,background,96.5,0,1,1,evening,1
2026-05-02 19:53:09,spotify,com.spotify.music,media,warm,1057,1081,1014,background,96.4,0,0,1,evening,1
2026-05-02 20:25:12,netflix,com.netflix.mediaclient,media,warm,2084,2200,1666,background,96.4,0,0,1,evening,1
2026-05-02 20:28:13,gmail,com.google.android.gm,productivity,warm,798,846,725,background,96.3,0,1,1,evening,1
2026-05-02 21:35:08,slack,com.Slack,productivity,warm,1830,1882,1624,foreground,96.2,0,1,1,evening,1
2026-05-02 22:27:12,chrome,com.android.chrome,utility,warm,675,700,547,background,96.1,0,0,1,night,1
2026-05-02 23:00:45,google_maps,com.google.android.apps.maps,utility,warm,1157,1232,887,background,96.5,1,1,1,night,1
2026-05-02 23:11:28,amazon,com.amazon.mShop.android.shopping,commerce,warm,1233,1295,1080,foreground,97.1,1,0,1,night,1
2026-05-02 23:15:36,phonepe,com.phonepe.app,financial,warm,859,922,754,foreground,97.6,1,1,1,night,1
2026-05-03 00:10:30,paytm,net.one97.paytm,financial,warm,1094,1094,969,background,98.4,1,0,1,night,1
2026-05-03 01:08:40,samsung_health,com.sec.android.app.shealth,health,warm,1056,1182,919,background,98.8,1,0,1,night,1
2026-05-03 02:01:04,instagram,com.instagram.android,social,warm,1249,1265,1011,background,99.4,1,0,1,night,1
2026-05-03 02:53:13,whatsapp,com.whatsapp,social,warm,749,779,613,background,100,1,0,1,night,1
2026-05-03 02:54:41,youtube,com.google.android.youtube,media,warm,1512,1547,1246,background,100,1,0,1,night,1
2026-05-03 03:02:39,spotify,com.spotify.music,media,warm,1401,1472,1297,foreground,100,1,0,1,night,1
2026-05-03 04:02:30,netflix,com.netflix.mediaclient,media,warm,1883,1970,1537,background,100,1,0,1,night,1
2026-05-03 04:08:46,gmail,com.google.android.gm,productivity,warm,967,1034,795,foreground,100,1,0,1,night,1
2026-05-03 04:26:45,slack,com.Slack,productivity,warm,1561,1653,1306,foreground,100,1,0,1,night,1
2026-05-03 04:32:54,chrome,com.android.chrome,utility,warm,679,715,574,background,100,1,0,1,night,1
2026-05-03 04:54:40,google_maps,com.google.android.apps.maps,utility,warm,1385,1436,1196,foreground,100,1,0,1,night,1
2026-05-03 04:58:31,amazon,com.amazon.mShop.android.shopping,commerce,warm,1354,1376,1177,foreground,100,1,0,1,night,1
2026-05-03 05:05:13,phonepe,com.phonepe.app,financial,warm,886,953,730,foreground,100,1,0,1,morning,1
2026-05-03 05:34:02,paytm,net.one97.paytm,financial,warm,1165,1198,1025,background,100,1,0,1,morning,1
2026-05-03 05:42:33,samsung_health,com.sec.android.app.shealth,health,warm,1106,1150,909,foreground,100,1,0,1,morning,1
2026-05-03 06:49:16,instagram,com.instagram.android,social,warm,1687,1797,1509,foreground,100,1,0,1,morning,1
2026-05-03 07:33:36,whatsapp,com.whatsapp,social,warm,887,887,825,background,99.9,0,0,1,morning,1
2026-05-03 09:16:42,youtube,com.google.android.youtube,media,warm,1730,1814,1469,background,99.7,0,0,1,morning,1
2026-05-03 09:29:56,spotify,com.spotify.music,media,warm,1549,1683,1191,foreground,99.6,0,0,1,morning,1
2026-05-03 09:37:41,netflix,com.netflix.mediaclient,media,warm,2183,2286,1693,background,99.5,0,0,1,morning,1
2026-05-03 09:45:44,gmail,com.google.android.gm,productivity,warm,840,857,734,foreground,99.5,0,0,1,morning,1
2026-05-03 10:00:34,slack,com.Slack,productivity,warm,1498,1541,1295,foreground,99.4,0,0,1,morning,1
2026-05-03 10:24:05,chrome,com.android.chrome,utility,warm,527,562,450,foreground,99.3,0,0,1,morning,1
2026-05-03 11:16:22,google_maps,com.google.android.apps.maps,utility,warm,1335,1390,1139,foreground,99.3,0,0,1,morning,1
2026-05-03 11:27:43,amazon,com.amazon.mShop.android.shopping,commerce,warm,1372,1398,1199,background,99.2,0,0,1,morning,1
2026-05-03 11:29:14,phonepe,com.phonepe.app,financial,warm,1121,1173,966,background,99.1,0,0,1,morning,1
2026-05-03 12:32:19,paytm,net.one97.paytm,financial,warm,1282,1358,1125,background,99.0,0,0,1,afternoon,1
2026-05-03 12:38:25,samsung_health,com.sec.android.app.shealth,health,warm,988,1046,745,background,99.0,0,0,1,afternoon,1
2026-05-03 12:47:56,instagram,com.instagram.android,social,warm,1317,1378,1061,foreground,98.8,0,0,1,afternoon,1
2026-05-03 13:07:04,whatsapp,com.whatsapp,social,warm,1106,1153,962,foreground,98.8,0,0,1,afternoon,1
2026-05-03 13:22:55,youtube,com.google.android.youtube,media,warm,1705,1734,1591,foreground,98.7,0,0,1,afternoon,1
2026-05-03 13:47:01,spotify,com.spotify.music,media,warm,1504,1526,1443,background,98.5,0,0,1,afternoon,1
2026-05-03 13:48:32,netflix,com.netflix.mediaclient,media,warm,1993,2041,1507,foreground,98.5,0,0,1,afternoon,1
2026-05-03 14:39:28,gmail,com.google.android.gm,productivity,warm,883,912,717,foreground,98.4,0,0,1,afternoon,1
2026-05-03 16:08:19,slack,com.Slack,productivity,warm,1512,1568,1305,foreground,98.3,0,0,1,afternoon,1
2026-05-03 17:18:13,chrome,com.android.chrome,utility,warm,652,699,556,background,98.2,0,0,1,evening,1
2026-05-03 17:46:15,google_maps,com.google.android.apps.maps,utility,warm,1257,1346,1046,foreground,98.1,0,0,1,evening,1
2026-05-03 18:59:07,amazon,com.amazon.mShop.android.shopping,commerce,warm,1368,1453,1243,foreground,98.0,0,0,1,evening,1
2026-05-03 19:04:20,phonepe,com.phonepe.app,financial,warm,882,941,765,background,97.9,0,1,1,evening,1
2026-05-03 19:32:59,paytm,net.one97.paytm,financial,warm,973,1061,869,background,97.8,0,0,1,evening,1
2026-05-03 19:43:02,samsung_health,com.sec.android.app.shealth,health,warm,1330,1415,1164,foreground,97.7,0,0,1,evening,1
2026-05-03 20:04:13,instagram,com.instagram.android,social,warm,1408,1443,1166,background,97.6,0,0,1,evening,1
2026-05-03 20:13:56,whatsapp,com.whatsapp,social,warm,919,987,774,foreground,97.5,0,0,1,evening,1
2026-05-03 20:52:31,youtube,com.google.android.youtube,media,warm,2084,2168,1801,background,97.4,0,0,1,evening,1
2026-05-03 21:00:37,spotify,com.spotify.music,media,warm,1245,1323,1006,foreground,97.3,0,0,1,evening,1
2026-05-03 21:09:18,netflix,com.netflix.mediaclient,media,warm,1947,2137,1692,background,97.3,0,0,1,evening,1
2026-05-03 21:33:42,gmail,com.google.android.gm,productivity,warm,775,813,685,foreground,97.2,0,0,1,evening,1
2026-05-03 22:05:21,slack,com.Slack,productivity,warm,1638,1782,1541,background,97.1,0,1,1,night,1
2026-05-03 22:11:52,chrome,com.android.chrome,utility,warm,350,350,273,foreground,97.0,0,0,1,night,1
2026-05-03 22:16:51,google_maps,com.google.android.apps.maps,utility,warm,1463,1518,1148,foreground,96.8,0,0,1,night,1
2026-05-03 23:44:33,amazon,com.amazon.mShop.android.shopping,commerce,warm,1407,1514,1131,background,97.4,1,1,1,night,1
2026-05-04 00:17:45,phonepe,com.phonepe.app,financial,warm,864,902,739,foreground,98.0,1,0,1,night,0
2026-05-04 00:22:56,paytm,net.one97.paytm,financial,warm,1076,1098,920,foreground,98.5,1,0,1,night,0
2026-05-04 00:32:33,samsung_health,com.sec.android.app.shealth,health,warm,1163,1193,971,foreground,99.1,1,0,1,night,0
2026-05-04 00:57:19,instagram,com.instagram.android,social,warm,1580,1675,1322,foreground,99.5,1,0,1,night,0
2026-05-04 01:20:45,whatsapp,com.whatsapp,social,warm,998,1015,844,background,100,1,0,1,night,0
2026-05-04 02:22:06,youtube,com.google.android.youtube,media,warm,1533,1590,1312,background,100,1,0,1,night,0
2026-05-04 02:57:40,spotify,com.spotify.music,media,warm,1323,1384,1025,background,100,1,0,1,night,0
2026-05-04 03:18:47,netflix,com.netflix.mediaclient,media,warm,1696,1751,1529,background,100,1,0,1,night,0
2026-05-04 03:30:31,gmail,com.google.android.gm,productivity,warm,835,853,754,foreground,100,1,0,1,night,0
2026-05-04 03:34:07,slack,com.Slack,productivity,warm,1346,1504,1224,foreground,100,1,0,1,night,0
2026-05-04 03:45:12,chrome,com.android.chrome,utility,warm,612,652,518,foreground,100,1,0,1,night,0
2026-05-04 04:48:48,google_maps,com.google.android.apps.maps,utility,warm,1446,1557,1208,foreground,100,1,0,1,night,0
2026-05-04 04:48:49,amazon,com.amazon.mShop.android.shopping,commerce,warm,1417,1437,1175,foreground,100,1,0,1,night,0
2026-05-04 05:02:52,phonepe,com.phonepe.app,financial,warm,1022,1053,775,background,100,1,0,1,morning,0
2026-05-04 05:46:31,paytm,net.one97.paytm,financial,warm,1033,1070,865,background,100,1,0,1,morning,0
2026-05-04 06:23:57,samsung_health,com.sec.android.app.shealth,health,warm,946,974,908,background,100,1,0,1,morning,0
2026-05-04 06:33:34,instagram,com.instagram.android,social,warm,1649,1769,1548,background,100,1,0,1,morning,0
2026-05-04 06:54:09,whatsapp,com.whatsapp,social,warm,1022,1120,808,background,100,1,0,1,morning,0
2026-05-04 07:53:58,youtube,com.google.android.youtube,media,warm,1402,1516,1219,foreground,100.0,0,0,1,morning,0
2026-05-04 08:04:31,spotify,com.spotify.music,media,warm,1332,1433,1099,background,99.8,0,0,1,morning,0
2026-05-04 08:12:01,netflix,com.netflix.mediaclient,media,warm,2028,2083,1800,background,99.7,0,0,1,morning,0
2026-05-04 08:21:22,gmail,com.google.android.gm,productivity,warm,856,910,691,background,99.6,0,1,1,morning,0
2026-05-04 08:47:32,slack,com.Slack,productivity,warm,1542,1552,1309,foreground,99.4,0,0,1,morning,0
2026-05-04 09:29:06,chrome,com.android.chrome,utility,warm,604,618,555,foreground,99.3,0,0,1,morning,0
2026-05-04 09:35:39,google_maps,com.google.android.apps.maps,utility,warm,1417,1457,1326,background,99.2,0,0,1,morning,0
2026-05-04 09:49:47,amazon,com.amazon.mShop.android.shopping,commerce,warm,1466,1466,1281,foreground,99.1,0,1,1,morning,0
2026-05-04 10:13:57,phonepe,com.phonepe.app,financial,warm,756,770,623,foreground,99.0,0,0,1,morning,0
2026-05-04 10:41:39,paytm,net.one97.paytm,financial,warm,947,1005,825,foreground,98.9,0,0,1,morning,0
2026-05-04 11:27:57,samsung_health,com.sec.android.app.shealth,health,warm,1282,1368,1084,background,98.8,0,0,1,morning,0
2026-05-04 11:35:26,instagram,com.instagram.android,social,warm,1609,1740,1481,background,98.6,0,0,1,morning,0
2026-05-04 11:43:32,whatsapp,com.whatsapp,social,warm,916,943,816,background,98.6,0,0,1,morning,0
2026-05-04 12:15:29,youtube,com.google.android.youtube,media,warm,1925,2038,1705,background,98.4,0,0,1,afternoon,0
2026-05-04 13:27:13,spotify,com.spotify.music,media,warm,1476,1516,1256,foreground,98.4,0,0,1,afternoon,0
2026-05-04 15:16:23,netflix,com.netflix.mediaclient,media,warm,1466,1544,1253,foreground,98.3,0,0,1,afternoon,0
2026-05-04 16:03:35,gmail,com.google.android.gm,productivity,warm,844,888,698,foreground,98.1,0,0,1,afternoon,0
2026-05-04 16:13:35,slack,com.Slack,productivity,warm,1461,1515,1245,foreground,98.0,0,0,1,afternoon,0
2026-05-04 16:34:15,chrome,com.android.chrome,utility,warm,575,604,489,background,97.9,0,0,1,afternoon,0
2026-05-04 16:34:51,google_maps,com.google.android.apps.maps,utility,warm,1304,1307,1062,foreground,97.9,0,0,1,afternoon,0
2026-05-04 17:00:04,amazon,com.amazon.mShop.android.shopping,commerce,warm,1148,1182,1003,background,97.8,0,1,1,evening,0
2026-05-04 17:06:08,phonepe,com.phonepe.app,financial,warm,898,952,728,background,97.6,0,0,1,evening,0
2026-05-04 17:28:34,paytm,net.one97.paytm,financial,warm,1311,1334,1126,foreground,97.5,0,1,1,evening,0
2026-05-04 17:51:18,samsung_health,com.sec.android.app.shealth,health,warm,1296,1383,1078,background,97.4,0,0,1,evening,0
2026-05-04 17:51:30,instagram,com.instagram.android,social,warm,1559,1605,1320,foreground,97.3,0,0,1,evening,0
2026-05-04 18:03:47,whatsapp,com.whatsapp,social,warm,986,1054,786,background,97.2,0,0,1,evening,0
2026-05-04 18:26:28,youtube,com.google.android.youtube,media,warm,1786,1911,1431,foreground,97.1,0,1,1,evening,0
2026-05-04 18:46:13,spotify,com.spotify.music,media,warm,1406,1495,1120,background,97.0,0,0,1,evening,0
2026-05-04 18:53:12,netflix,com.netflix.mediaclient,media,warm,2029,2111,1818,foreground,96.9,0,1,1,evening,0
2026-05-04 19:08:15,gmail,com.google.android.gm,productivity,warm,643,678,557,background,96.8,0,0,1,evening,0
2026-05-04 19:22:56,slack,com.Slack,productivity,warm,1639,1716,1283,background,96.8,0,0,1,evening,0
2026-05-04 20:01:47,chrome,com.android.chrome,utility,warm,651,693,567,background,96.6,0,0,1,evening,0
2026-05-04 20:22:17,google_maps,com.google.android.apps.maps,utility,warm,1643,1773,1300,foreground,96.5,0,1,1,evening,0
2026-05-04 20:58:51,amazon,com.amazon.mShop.android.shopping,commerce,warm,1209,1280,980,foreground,96.5,0,1,1,evening,0
2026-05-04 21:18:50,phonepe,com.phonepe.app,financial,warm,1081,1122,865,foreground,96.4,0,0,1,evening,0
